2217,5255.36,17,90,416,748,2217,2217
2218,9758.50,57,100,655,253,2218,2218
2219,2138.47,9,87,839,125,2219,2219
2220,8300.86,7,67,908,499,2220,2220
2221,3689.59,1,16,525,591,2221,2221
2222,3894.22,6,21,79,991,2222,2222
2223,1985.61,11,4,865,283,2223,2223
2224,2713.02,15,16,206,457,2224,2224
2225,5998.54,40,43,206,937,2225,2225
2226,2881.84,64,60,524,810,2226,2226
2227,9160.44,54,2,945,668,2227,2227
2228,8477.19,20,99,488,11,2228,2228
2229,2643.26,6,46,401,914,2229,2229
2230,6989.41,49,94,550,6,2230,2230
2231,3039.70,21,76,57,311,2231,2231
2232,755.55,57,97,36,978,2232,2232
2233,6943.14,67,10,351,82,2233,2233
2234,6582.26,51,2,158,682,2234,2234
2235,4954.47,18,96,544,141,2235,2235
2236,7977.64,2,89,729,142,2236,2236
2237,2508.94,59,90,968,576,2237,2237
2238,1916.12,45,5,874,144,2238,2238
2239,7234.15,7,71,278,894,2239,2239
2240,5998.34,55,5,279,863,2240,2240
2241,285.75,6,51,925,734,2241,2241
2242,6913.03,4,66,828,198,2242,2242
2243,5970.50,41,87,35,273,2243,2243
2244,366.86,39,6,462,397,2244,2244
2245,7444.99,50,65,260,858,2245,2245
2246,2720.37,51,54,746,621,2246,2246
2247,3378.63,35,36,887,256,2247,2247
2248,4168.77,29,34,422,807,2248,2248
2249,5214.45,31,43,847,293,2249,2249
2250,7017.89,50,44,654,229,2250,2250
2251,2370.01,58,18,970,249,2251,2251
2252,3138.98,11,69,135,127,2252,2252
2253,1457.24,25,37,388,350,2253,2253
2254,7772.66,55,89,942,38,2254,2254
2255,5855.38,41,35,324,701,2255,2255
2256,7280.74,70,30,641,891,2256,2256
2257,7796.80,38,45,957,79,2257,2257
2258,9684.12,25,45,836,335,2258,2258
2259,702.91,68,74,749,564,2259,2259
2260,3022.65,12,82,580,604,2260,2260
2261,2377.98,24,28,385,798,2261,2261
2262,8250.03,45,43,391,377,2262,2262
2263,3474.08,25,17,949,222,2263,2263
2264,1062.64,64,57,424,41,2264,2264
2265,582.90,1,65,176,28,2265,2265
2266,5091.49,3,24,494,924,2266,2266
2267,7864.69,13,29,157,867,2267,2267
2268,7612.99,55,98,246,716,2268,2268
2269,1047.07,3,70,593,329,2269,2269
2270,5591.96,2,31,403,472,2270,2270
2271,1426.91,3,9,739,122,2271,2271
2272,590.36,25,89,948,107,2272,2272
2273,6176.31,19,99,574,693,2273,2273
2274,8995.25,23,89,901,21,2274,2274
2275,7538.28,33,69,360,420,2275,2275
2276,573.67,23,19,732,199,2276,2276
2277,1627.81,12,81,46,152,2277,2277
2278,7709.49,45,21,140,307,2278,2278
2279,7612.62,30,27,285,393,2279,2279
2280,8331.27,34,56,700,248,2280,2280
2281,393.10,65,88,841,473,2281,2281
2282,4736.17,2,64,640,801,2282,2282
2283,5918.14,55,5,376,409,2283,2283
2284,5529.80,69,35,486,710,2284,2284
2285,1792.05,16,63,855,161,2285,2285
2286,6139.12,30,94,681,480,2286,2286
2287,7423.37,50,67,563,339,2287,2287
2288,9659.28,66,37,856,545,2288,2288
2289,5838.85,27,90,817,456,2289,2289
2290,5005.51,2,58,448,56,2290,2290
2291,354.22,16,86,373,561,2291,2291
2292,3079.04,21,81,108,984,2292,2292
2293,5704.09,47,99,517,334,2293,2293
2294,5026.86,7,80,419,977,2294,2294
2295,2631.88,58,9,934,185,2295,2295
2296,7039.76,45,60,905,692,2296,2296
2297,8226.65,35,51,652,43,2297,2297
2298,3045.05,4,94,443,426,2298,2298
2299,107.96,60,90,901,292,2299,2299
2300,6947.49,25,10,511,141,2300,2300
2301,4203.78,9,25,678,798,2301,2301
2302,2739.25,35,33,664,861,2302,2302
2303,1492.36,58,18,836,2,2303,2303
2304,8713.61,9,70,254,3,2304,2304
2305,458.06,32,31,188,553,2305,2305
2306,1645.03,69,12,363,472,2306,2306
2307,2528.32,47,67,594,867,2307,2307
2308,4569.84,34,24,61,222,2308,2308
2309,1449.44,5,25,836,762,2309,2309
2310,7195.27,22,17,114,652,2310,2310
2311,2715.47,62,41,399,246,2311,2311
2312,7246.23,39,62,926,173,2312,2312
2313,4789.18,68,36,880,154,2313,2313
2314,3948.22,29,72,327,833,2314,2314
2315,7681.76,44,60,771,701,2315,2315
2316,2831.20,6,45,209,577,2316,2316
2317,1956.88,8,68,870,888,2317,2317
2318,3092.45,29,46,544,415,2318,2318
2319,883.46,68,42,830,526,2319,2319
2320,4749.49,16,80,564,282,2320,2320
2321,7285.55,42,28,264,398,2321,2321
2322,2843.89,24,79,71,301,2322,2322
2323,5376.22,66,54,297,290,2323,2323
2324,8973.21,20,76,784,712,2324,2324
2325,3046.45,50,37,277,618,2325,2325
2326,8247.80,41,54,883,900,2326,2326
2327,4605.01,6,66,722,528,2327,2327
2328,2981.77,36,20,189,259,2328,2328
2329,7333.26,57,50,29,221,2329,2329
2330,1474.80,34,91,716,53,2330,2330
2331,5579.15,39,91,490,282,2331,2331
2332,7013.01,33,38,236,282,2332,2332
2333,2398.96,36,100,703,847,2333,2333
2334,7357.84,40,24,674,173,2334,2334
2335,2335.31,16,80,818,94,2335,2335
2336,4761.99,43,94,443,415,2336,2336
2337,7029.90,19,94,781,408,2337,2337
2338,5694.23,36,51,460,111,2338,2338
2339,8706.50,41,57,752,709,2339,2339
2340,419.24,61,97,163,24,2340,2340
2341,4172.75,66,77,110,552,2341,2341
2342,5274.59,12,20,612,986,2342,2342
2343,5748.09,37,28,941,679,2343,2343
2344,5010.53,64,63,581,446,2344,2344
2345,2696.54,24,69,906,894,2345,2345
2346,5682.91,25,80,962,653,2346,2346
2347,7985.74,61,94,866,220,2347,2347
2348,2913.04,54,11,247,57,2348,2348
2349,6043.64,38,33,681,91,2349,2349
2350,9563.53,18,26,476,937,2350,2350
2351,232.51,67,74,70,356,2351,2351
2352,2777.26,42,38,11,432,2352,2352
2353,202.75,49,70,12,999,2353,2353
2354,7293.14,55,88,187,702,2354,2354
2355,6898.80,52,22,232,78,2355,2355
2356,8769.05,36,48,88,421,2356,2356
2357,5337.94,61,55,377,978,2357,2357
2358,2208.71,35,7,727,244,2358,2358
2359,3591.31,39,66,562,348,2359,2359
2360,6657.58,3,83,758,70,2360,2360
2361,1999.62,49,5,785,892,2361,2361
2362,702.64,45,97,256,899,2362,2362
2363,8575.14,64,79,403,164,2363,2363
2364,8135.39,28,94,900,468,2364,2364
2365,6566.51,40,43,844,804,2365,2365
2366,3739.63,53,46,375,506,2366,2366
2367,1214.68,27,69,627,494,2367,2367
2368,5794.37,32,7,460,903,2368,2368
2369,7118.71,8,34,763,355,2369,2369
2370,8503.71,39,49,906,570,2370,2370
2371,3531.70,51,55,10,276,2371,2371
2372,5185.73,53,87,981,702,2372,2372
2373,3989.64,6,82,580,82,2373,2373
2374,9107.31,58,43,115,939,2374,2374
2375,4776.31,43,62,624,485,2375,2375
2376,8785.04,13,73,375,395,2376,2376
2377,5046.10,30,66,169,326,2377,2377
2378,364.12,27,36,256,357,2378,2378
2379,7861.95,2,89,373,64,2379,2379
2380,9870.20,46,45,82,780,2380,2380
2381,8250.18,65,6,232,402,2381,2381
2382,9846.24,25,79,491,144,2382,2382
2383,2729.41,7,9,761,926,2383,2383
2384,7840.46,32,93,910,858,2384,2384
2385,1651.37,67,28,307,125,2385,2385
2386,9484.10,1,96,274,51,2386,2386
2387,9017.82,64,70,892,23,2387,2387
2388,9628.42,45,75,500,669,2388,2388
2389,3705.45,55,33,529,278,2389,2389
2390,3971.47,25,21,431,104,2390,2390
2391,6749.68,59,91,398,507,2391,2391
2392,8489.02,44,27,322,989,2392,2392
2393,6221.59,38,96,866,150,2393,2393
2394,8598.44,1,23,81,61,2394,2394
2395,3290.79,31,100,584,801,2395,2395
2396,8279.54,64,26,449,793,2396,2396
2397,7835.27,66,98,349,301,2397,2397
2398,8947.48,40,16,480,419,2398,2398
2399,2225.32,5,3,512,67,2399,2399
2400,2943.62,2,88,18,98,2400,2400
2401,1050.35,42,30,148,723,2401,2401
2402,4266.39,29,88,180,177,2402,2402
2403,4065.78,43,5,615,431,2403,2403
2404,3161.21,48,4,763,120,2404,2404
2405,4998.97,15,86,726,215,2405,2405
2406,6759.31,40,67,565,305,2406,2406
2407,6959.03,56,61,926,62,2407,2407
2408,9699.64,54,70,22,115,2408,2408
2409,9099.71,44,38,379,779,2409,2409
2410,2696.72,64,52,155,809,2410,2410
2411,8340.27,35,56,540,560,2411,2411
2412,1160.55,17,28,657,307,2412,2412
2413,2770.39,61,64,3,149,2413,2413
2414,8037.46,32,19,766,362,2414,2414
2415,6342.02,62,93,384,332,2415,2415
2416,8001.96,22,87,206,888,2416,2416
2417,2762.25,10,81,95,334,2417,2417
2418,6678.69,20,85,278,980,2418,2418
2419,5926.18,6,42,988,452,2419,2419
2420,2680.22,4,2,964,89,2420,2420
2421,5313.83,50,84,445,78,2421,2421
2422,4666.93,55,6,707,575,2422,2422
2423,2146.97,34,15,479,566,2423,2423
2424,6444.99,64,99,362,343,2424,2424
2425,4293.05,62,2,982,861,2425,2425
2426,2618.07,18,81,134,867,2426,2426
2427,3722.98,38,33,280,523,2427,2427
2428,1639.33,20,78,130,354,2428,2428
2429,3467.15,10,78,698,130,2429,2429
2430,1145.28,29,79,469,543,2430,2430
2431,2627.12,47,24,417,139,2431,2431
2432,305.60,52,16,363,794,2432,2432
2433,3528.68,11,94,650,374,2433,2433
2434,3914.12,48,79,225,260,2434,2434
2435,8275.63,53,87,281,502,2435,2435
2436,5278.54,11,61,221,607,2436,2436
2437,8228.62,44,34,492,49,2437,2437
2438,8457.47,10,34,979,714,2438,2438
2439,6494.14,33,99,328,971,2439,2439
2440,8784.20,22,68,232,704,2440,2440
2441,9050.24,39,31,482,579,2441,2441
2442,6166.59,30,72,905,569,2442,2442
2443,9748.56,56,75,310,571,2443,2443
2444,681.98,5,70,988,735,2444,2444
2445,537.14,63,53,707,428,2445,2445
2446,8232.05,51,24,781,225,2446,2446
2447,8330.23,60,72,651,902,2447,2447
2448,521.65,49,2,377,618,2448,2448
2449,795.28,53,75,86,260,2449,2449
2450,2969.76,17,98,678,817,2450,2450
2451,1722.74,54,86,768,996,2451,2451
2452,4986.30,18,9,959,241,2452,2452
2453,1289.97,21,18,373,10,2453,2453
2454,5324.02,5,43,35,755,2454,2454
2455,6843.10,68,88,747,157,2455,2455
2456,848.37,19,42,823,998,2456,2456
2457,7147.87,8,69,383,351,2457,2457
2458,532.40,52,83,126,181,2458,2458
2459,4064.60,51,58,437,657,2459,2459
2460,5279.63,9,30,887,248,2460,2460
2461,4392.98,33,29,836,923,2461,2461
2462,460.88,64,45,822,440,2462,2462
2463,7224.94,48,14,823,807,2463,2463
2464,8810.22,24,37,440,390,2464,2464
2465,8041.62,20,37,211,406,2465,2465
2466,4709.76,64,34,523,683,2466,2466
2467,3518.13,39,13,719,352,2467,2467
2468,8798.60,55,70,835,25,2468,2468
2469,1040.48,5,74,358,911,2469,2469
2470,2264.67,66,93,533,496,2470,2470
2471,7476.48,17,26,7,308,2471,2471
2472,6366.60,13,46,254,257,2472,2472
2473,5930.58,53,92,724,592,2473,2473
2474,5677.60,41,75,452,501,2474,2474
2475,148.72,39,58,165,195,2475,2475
2476,9464.37,45,84,251,926,2476,2476
2477,5645.29,29,86,822,567,2477,2477
2478,1561.88,2,72,248,524,2478,2478
2479,2887.89,35,24,507,501,2479,2479
2480,9299.40,7,49,673,143,2480,2480
2481,9747.32,6,57,530,461,2481,2481
2482,9291.21,21,15,185,658,2482,2482
2483,7337.37,34,14,175,217,2483,2483
2484,842.55,63,8,967,990,2484,2484
2485,8697.74,5,48,489,402,2485,2485
2486,6270.56,58,45,128,738,2486,2486
2487,2069.89,43,88,915,840,2487,2487
2488,9467.02,24,6,183,281,2488,2488
2489,8978.94,52,76,779,717,2489,2489
2490,5729.32,8,9,539,331,2490,2490
2491,5348.52,36,51,534,834,2491,2491
2492,427.32,61,26,200,569,2492,2492
2493,7872.67,53,64,241,8,2493,2493
2494,4858.18,33,96,483,740,2494,2494
2495,9504.68,46,15,208,167,2495,2495
2496,8982.33,8,29,730,446,2496,2496
2497,9490.02,35,9,313,377,2497,2497
2498,7680.21,41,33,553,543,2498,2498
2499,727.13,45,95,409,543,2499,2499
2500,4850.27,62,79,781,935,2500,2500
2501,1200.39,59,51,804,897,2501,2501
2502,8308.77,26,57,475,514,2502,2502
2503,1034.95,38,52,977,169,2503,2503
2504,409.71,64,15,33,102,2504,2504
2505,3835.59,43,33,819,144,2505,2505
2506,1552.63,45,43,43,701,2506,2506
2507,3439.61,4,49,816,759,2507,2507
2508,1901.57,16,18,926,977,2508,2508
2509,5455.73,58,75,829,430,2509,2509
2510,8151.86,37,44,647,890,2510,2510
2511,947.90,25,95,198,455,2511,2511
2512,8726.08,65,7,268,561,2512,2512
2513,946.28,53,39,601,570,2513,2513
2514,9937.87,4,48,281,600,2514,2514
2515,7066.96,44,70,691,978,2515,2515
2516,8015.84,18,11,931,662,2516,2516
2517,8764.02,36,22,809,582,2517,2517
2518,5470.44,50,22,464,854,2518,2518
2519,4885.25,9,61,463,479,2519,2519
2520,9760.81,29,33,924,288,2520,2520
2521,3981.13,35,3,116,56,2521,2521
2522,3208.68,47,39,852,413,2522,2522
2523,4834.61,29,28,51,616,2523,2523
2524,1080.26,9,82,549,414,2524,2524
2525,1970.09,13,27,626,249,2525,2525
2526,1698.04,41,42,932,5,2526,2526
2527,4368.20,67,77,517,315,2527,2527
2528,8689.79,48,74,943,58,2528,2528
2529,8200.73,14,53,434,921,2529,2529
2530,7024.32,8,88,258,398,2530,2530
2531,7063.51,37,13,63,706,2531,2531
2532,7431.41,5,32,75,970,2532,2532
2533,2198.25,30,75,774,871,2533,2533
2534,1688.66,4,36,749,327,2534,2534
2535,4232.42,60,91,183,419,2535,2535
2536,7976.42,9,89,47,103,2536,2536
2537,9926.16,45,97,477,101,2537,2537
2538,4725.56,25,87,621,497,2538,2538
2539,6980.12,65,64,743,358,2539,2539
2540,4957.47,42,48,493,448,2540,2540
2541,996.34,60,33,904,113,2541,2541
2542,6166.83,67,85,459,653,2542,2542
2543,6605.14,64,67,437,629,2543,2543
2544,9735.57,57,90,643,967,2544,2544
2545,5126.99,19,64,317,380,2545,2545
2546,9002.65,4,45,909,737,2546,2546
2547,8068.38,58,70,27,606,2547,2547
2548,3963.06,66,66,99,122,2548,2548
2549,5588.68,3,84,509,182,2549,2549
2550,7020.56,62,55,988,965,2550,2550
2551,6423.06,4,85,872,403,2551,2551
2552,5824.63,16,5,756,115,2552,2552
2553,9218.30,41,61,640,462,2553,2553
2554,132.38,1,17,8,523,2554,2554
2555,3553.74,66,33,932,866,2555,2555
2556,4498.33,12,75,878,112,2556,2556
2557,6815.10,28,67,471,206,2557,2557
2558,1913.34,56,64,882,97,2558,2558
2559,2041.36,25,10,230,580,2559,2559
2560,2124.51,41,15,793,89,2560,2560
2561,5202.66,8,49,288,364,2561,2561
2562,6836.98,10,79,888,649,2562,2562
2563,3755.17,44,47,392,400,2563,2563
2564,835.90,59,9,661,688,2564,2564
2565,8837.92,33,95,516,161,2565,2565
2566,5596.22,36,44,835,801,2566,2566
2567,8199.76,59,21,337,616,2567,2567
2568,396.58,8,78,10,588,2568,2568
2569,2367.16,33,2,412,789,2569,2569
2570,9390.26,2,19,668,754,2570,2570
2571,1902.10,56,47,657,90,2571,2571
2572,6696.93,10,22,896,204,2572,2572
2573,6266.97,64,6,63,944,2573,2573
2574,2768.68,44,41,626,907,2574,2574
2575,7220.46,42,82,937,351,2575,2575
2576,9587.73,11,8,279,457,2576,2576
2577,2810.36,4,82,620,289,2577,2577
2578,683.43,47,82,316,166,2578,2578
2579,1474.49,26,90,663,967,2579,2579
2580,5748.06,27,85,415,699,2580,2580
2581,3263.59,12,15,837,762,2581,2581
2582,8180.76,14,25,180,401,2582,2582
2583,3942.16,46,74,852,474,2583,2583
2584,8589.36,5,1,160,89,2584,2584
2585,2853.34,43,64,65,265,2585,2585
2586,3660.29,48,22,489,757,2586,2586
2587,5602.79,43,46,424,679,2587,2587
2588,8647.42,62,51,435,525,2588,2588
2589,3634.58,62,26,720,743,2589,2589
2590,2761.96,51,75,579,114,2590,2590
2591,6621.07,70,60,828,592,2591,2591
2592,6350.35,13,99,526,101,2592,2592
2593,1527.68,39,8,586,804,2593,2593
2594,1310.09,65,49,386,88,2594,2594
2595,4801.95,30,73,110,491,2595,2595
2596,5895.63,52,54,19,954,2596,2596
2597,8474.29,35,55,742,863,2597,2597
2598,5032.30,10,59,446,30,2598,2598
2599,7130.85,53,88,688,393,2599,2599
2600,1565.09,35,32,632,420,2600,2600
2601,1285.46,34,23,871,306,2601,2601
2602,9741.58,18,87,895,566,2602,2602
2603,2200.44,67,10,272,50,2603,2603
2604,4378.85,33,52,383,107,2604,2604
2605,2495.53,37,39,250,19,2605,2605
2606,5822.28,19,25,629,750,2606,2606
2607,757.75,63,54,176,717,2607,2607
2608,9311.46,41,11,654,591,2608,2608
2609,4930.25,59,36,224,91,2609,2609
2610,5811.07,31,6,216,215,2610,2610
2611,4346.19,70,10,542,620,2611,2611
2612,1435.72,14,12,359,487,2612,2612
2613,5887.64,38,93,505,418,2613,2613
2614,3146.93,58,6,288,257,2614,2614
2615,5308.46,41,6,116,21,2615,2615
2616,2350.86,48,64,81,844,2616,2616
2617,5013.12,15,23,101,327,2617,2617
2618,1859.27,4,36,6,211,2618,2618
2619,5174.64,66,79,473,617,2619,2619
2620,885.39,30,55,164,982,2620,2620
2621,6426.43,12,85,389,188,2621,2621
2622,2209.76,46,85,200,383,2622,2622
2623,6172.16,46,41,253,144,2623,2623
2624,2597.18,1,72,319,725,2624,2624
2625,7401.65,10,44,807,567,2625,2625
2626,1380.48,17,48,231,579,2626,2626
2627,7459.76,40,7,464,306,2627,2627
2628,3134.46,11,15,860,97,2628,2628
2629,2142.23,54,36,396,73,2629,2629
2630,321.78,40,94,828,112,2630,2630
2631,5120.56,18,38,178,310,2631,2631
2632,8745.80,57,94,394,929,2632,2632
2633,4646.93,8,8,29,746,2633,2633
2634,6811.44,41,67,13,494,2634,2634
2635,5135.02,64,65,67,333,2635,2635
2636,2099.10,63,50,666,718,2636,2636
2637,9808.88,5,44,177,434,2637,2637
2638,5753.52,12,82,948,276,2638,2638
2639,7345.88,33,29,99,824,2639,2639
2640,3103.62,35,42,714,768,2640,2640
2641,2616.53,56,73,607,416,2641,2641
2642,4911.43,60,99,320,980,2642,2642
2643,4749.33,8,10,914,197,2643,2643
2644,8085.93,62,28,411,583,2644,2644
2645,7653.69,37,63,457,14,2645,2645
2646,9684.95,36,15,488,628,2646,2646
2647,947.80,24,95,145,140,2647,2647
2648,1105.02,26,44,997,939,2648,2648
2649,3762.51,47,86,462,746,2649,2649
2650,1889.22,62,2,38,213,2650,2650
2651,9431.16,23,12,558,311,2651,2651
2652,2047.12,21,67,544,348,2652,2652
2653,6319.50,46,24,654,405,2653,2653
2654,582.63,15,75,993,999,2654,2654
2655,7854.54,49,31,754,868,2655,2655
2656,4860.87,41,12,189,521,2656,2656
2657,988.47,19,36,665,286,2657,2657
2658,7369.05,32,19,905,218,2658,2658
2659,9696.46,24,93,398,708,2659,2659
2660,418.27,41,5,666,979,2660,2660
2661,9966.62,3,16,727,887,2661,2661
2662,2395.57,13,62,158,373,2662,2662
2663,6267.78,58,85,288,463,2663,2663
2664,3163.60,30,43,777,442,2664,2664
2665,9710.47,6,100,904,206,2665,2665
2666,7759.69,27,39,504,170,2666,2666
2667,8673.69,21,60,986,269,2667,2667
2668,890.54,3,96,456,902,2668,2668
2669,6371.88,13,70,324,285,2669,2669
2670,3592.25,5,58,527,583,2670,2670
2671,8212.74,49,21,722,998,2671,2671
2672,4961.08,30,12,169,782,2672,2672
2673,3029.09,47,7,483,594,2673,2673
2674,5849.42,23,36,107,325,2674,2674
2675,9845.79,16,2,722,25,2675,2675
2676,6929.56,53,11,515,84,2676,2676
2677,9594.62,46,37,709,109,2677,2677
2678,5253.70,46,29,260,612,2678,2678
2679,8626.11,22,51,881,927,2679,2679
2680,2112.69,43,84,390,238,2680,2680
2681,3198.40,42,96,626,848,2681,2681
2682,4780.97,25,68,67,627,2682,2682
2683,6438.22,20,89,391,856,2683,2683
2684,2556.49,19,99,289,181,2684,2684
2685,575.66,69,56,995,490,2685,2685
2686,1976.45,64,58,670,60,2686,2686
2687,5864.08,55,8,275,860,2687,2687
2688,500.33,29,33,310,353,2688,2688
2689,9251.99,31,96,870,522,2689,2689
2690,4279.65,70,42,351,101,2690,2690
2691,8772.92,26,11,159,795,2691,2691
2692,1845.93,48,2,380,929,2692,2692
2693,211.32,50,40,677,633,2693,2693
2694,5449.50,29,9,684,911,2694,2694
2695,1700.37,1,39,730,717,2695,2695
2696,8718.38,69,25,723,591,2696,2696
2697,7607.92,48,49,670,783,2697,2697
2698,3717.21,14,50,847,154,2698,2698
2699,173.36,36,7,44,721,2699,2699
2700,7912.06,28,3,467,985,2700,2700
2701,9244.43,19,59,171,668,2701,2701
2702,3435.35,10,66,846,997,2702,2702
2703,4389.18,6,72,454,104,2703,2703
2704,2242.73,60,3,268,264,2704,2704
2705,364.78,59,81,330,719,2705,2705
2706,2819.87,43,65,291,578,2706,2706
2707,3926.47,60,98,214,434,2707,2707
2708,5127.49,38,6,151,84,2708,2708
2709,8968.31,32,64,437,337,2709,2709
2710,6915.05,54,62,85,303,2710,2710
2711,5803.20,11,56,573,479,2711,2711
2712,3338.77,4,95,202,69,2712,2712
2713,580.64,38,35,307,731,2713,2713
2714,4729.46,13,78,267,781,2714,2714
2715,292.70,31,90,451,814,2715,2715
2716,7214.36,43,99,878,346,2716,2716
2717,124.79,37,91,124,771,2717,2717
2718,1292.08,11,44,943,428,2718,2718
2719,4297.64,12,22,297,681,2719,2719
2720,7283.39,1,14,932,317,2720,2720
2721,3518.09,14,3,904,369,2721,2721
2722,2335.20,33,97,48,556,2722,2722
2723,8784.03,12,73,925,126,2723,2723
2724,4674.33,59,51,482,812,2724,2724
2725,6674.22,14,88,495,175,2725,2725
2726,3678.46,69,80,118,589,2726,2726
2727,1644.21,13,14,217,398,2727,2727
2728,9705.98,70,54,482,704,2728,2728
2729,5498.19,30,98,577,571,2729,2729
2730,1845.86,36,46,985,78,2730,2730
2731,469.87,13,50,419,785,2731,2731
2732,4393.51,28,81,178,832,2732,2732
2733,9559.38,68,92,662,678,2733,2733
2734,9378.72,9,19,385,384,2734,2734
2735,3036.08,12,32,309,238,2735,2735
2736,2815.43,14,94,724,542,2736,2736
2737,2488.52,60,75,862,121,2737,2737
2738,2984.71,68,98,815,835,2738,2738
2739,990.22,28,78,566,287,2739,2739
2740,3710.57,44,61,799,912,2740,2740
2741,6808.63,29,54,889,25,2741,2741
2742,2735.85,26,92,673,31,2742,2742
2743,6474.98,17,88,933,890,2743,2743
2744,2044.12,7,27,682,528,2744,2744
2745,9905.14,62,14,983,489,2745,2745
2746,8895.51,48,12,656,539,2746,2746
2747,1217.48,6,95,452,48,2747,2747
2748,6445.62,66,43,23,940,2748,2748
2749,2228.78,65,42,289,343,2749,2749
2750,1920.39,32,14,292,665,2750,2750
2751,4184.12,36,47,530,961,2751,2751
2752,2668.95,56,34,765,740,2752,2752
2753,851.65,3,71,245,925,2753,2753
2754,5632.53,28,96,478,447,2754,2754
2755,860.64,10,91,943,332,2755,2755
2756,3100.33,31,64,220,186,2756,2756
2757,6815.18,7,73,125,841,2757,2757
2758,8015.33,21,56,172,966,2758,2758
2759,4067.16,62,88,227,371,2759,2759
2760,7153.31,53,8,228,108,2760,2760
2761,4414.13,3,59,567,900,2761,2761
2762,3173.53,68,38,168,502,2762,2762
2763,9884.14,42,37,590,20,2763,2763
2764,4332.79,46,11,69,772,2764,2764
2765,1509.62,46,49,277,645,2765,2765
2766,5715.21,38,27,89,71,2766,2766
2767,8251.34,31,43,1000,728,2767,2767
2768,873.07,6,28,479,944,2768,2768
2769,2890.13,15,68,557,430,2769,2769
2770,7373.77,4,15,694,192,2770,2770
2771,2068.91,34,22,793,911,2771,2771
2772,6774.70,39,88,402,433,2772,2772
2773,7208.46,66,20,9,269,2773,2773
2774,9775.02,68,65,505,426,2774,2774
2775,1771.34,16,25,906,257,2775,2775
2776,2324.63,18,90,543,710,2776,2776
2777,2501.75,10,44,368,219,2777,2777
2778,8410.03,40,50,177,229,2778,2778
2779,7180.43,67,16,105,654,2779,2779
2780,1280.15,48,79,436,57,2780,2780
2781,7916.50,34,89,434,304,2781,2781
2782,1826.28,31,49,430,633,2782,2782
2783,2784.36,21,64,455,261,2783,2783
2784,7489.88,34,71,522,720,2784,2784
2785,9117.56,34,11,839,52,2785,2785
2786,2237.55,22,83,352,870,2786,2786
2787,2063.64,64,45,925,975,2787,2787
2788,4990.80,18,57,770,916,2788,2788
2789,1663.08,66,41,47,727,2789,2789
2790,5817.99,53,79,327,676,2790,2790
2791,3163.13,42,42,241,964,2791,2791
2792,8224.21,62,34,978,901,2792,2792
2793,8451.62,51,79,890,864,2793,2793
2794,1898.10,61,6,339,522,2794,2794
2795,3518.99,27,12,37,60,2795,2795
2796,4988.78,39,73,316,899,2796,2796
2797,8994.04,60,74,496,432,2797,2797
2798,3378.69,47,40,204,153,2798,2798
2799,1262.80,23,87,471,439,2799,2799
2800,3578.50,2,55,783,102,2800,2800
2801,6372.53,30,42,361,207,2801,2801
2802,282.95,17,60,106,745,2802,2802
2803,1356.44,44,6,841,172,2803,2803
2804,8514.74,58,31,442,973,2804,2804
2805,7430.66,47,42,277,397,2805,2805
2806,9264.39,68,26,525,282,2806,2806
2807,8755.12,34,81,738,908,2807,2807
2808,5210.17,3,30,727,481,2808,2808
2809,9102.34,65,7,172,250,2809,2809
2810,7369.87,18,35,541,948,2810,2810
2811,2475.43,24,33,890,959,2811,2811
2812,2651.80,24,20,597,794,2812,2812
2813,1483.82,64,13,271,749,2813,2813
2814,8171.59,36,91,835,662,2814,2814
2815,1130.27,67,54,785,445,2815,2815
2816,9103.06,18,72,684,120,2816,2816
2817,8839.66,3,3,164,312,2817,2817
2818,2374.11,33,6,381,385,2818,2818
2819,458.90,62,47,582,686,2819,2819
2820,7604.63,39,38,612,867,2820,2820
2821,5217.81,10,69,741,697,2821,2821
2822,1181.31,69,98,525,277,2822,2822
2823,6093.94,69,53,203,505,2823,2823
2824,4049.58,2,75,677,946,2824,2824
2825,1903.54,15,72,488,561,2825,2825
2826,2114.44,65,30,209,770,2826,2826
2827,1498.34,12,55,704,232,2827,2827
2828,4327.34,45,11,935,310,2828,2828
2829,9470.48,7,80,31,135,2829,2829
2830,6463.07,18,32,443,728,2830,2830
2831,5966.37,30,42,203,697,2831,2831
2832,5126.63,30,17,346,575,2832,2832
2833,293.57,62,72,752,549,2833,2833
2834,2543.13,12,80,297,590,2834,2834
2835,2948.66,8,46,421,165,2835,2835
2836,3125.57,58,38,166,629,2836,2836
2837,5438.13,1,65,173,273,2837,2837
2838,8363.86,69,24,981,230,2838,2838
2839,5589.22,39,2,142,939,2839,2839
2840,4898.59,69,94,715,400,2840,2840
2841,330.81,47,82,877,212,2841,2841
2842,9867.91,11,49,998,22,2842,2842
2843,1099.34,69,90,518,829,2843,2843
2844,981.47,37,76,986,479,2844,2844
2845,3763.61,36,56,48,6,2845,2845
2846,2184.23,13,22,452,383,2846,2846
2847,3317.70,6,95,998,841,2847,2847
2848,8542.35,60,16,193,500,2848,2848
2849,1048.85,15,58,934,335,2849,2849
2850,4011.10,45,76,279,624,2850,2850
2851,9336.32,48,77,396,25,2851,2851
2852,5136.68,67,23,226,829,2852,2852
2853,1769.24,21,5,383,79,2853,2853
2854,5039.16,27,26,15,403,2854,2854
2855,921.52,21,35,594,858,2855,2855
