2137,6,55,45,459,2137
2138,15,23,92,236,2138
2139,34,19,770,44,2139
2140,29,18,706,951,2140
2141,24,61,357,566,2141
2142,66,85,935,166,2142
2143,55,16,430,17,2143
2144,64,48,199,852,2144
2145,63,86,176,63,2145
2146,27,65,423,697,2146
2147,62,9,993,673,2147
2148,16,40,980,206,2148
2149,13,72,502,448,2149
2150,70,34,708,332,2150
2151,68,61,492,412,2151
2152,17,10,851,733,2152
2153,66,38,631,719,2153
2154,10,46,542,9,2154
2155,20,18,253,370,2155
2156,65,18,978,657,2156
2157,53,87,459,150,2157
2158,24,5,973,238,2158
2159,6,75,974,419,2159
2160,24,8,827,937,2160
2161,56,5,482,979,2161
2162,19,61,417,964,2162
2163,62,40,182,166,2163
2164,52,40,764,39,2164
2165,3,59,725,182,2165
2166,56,15,122,635,2166
2167,16,73,468,724,2167
2168,40,90,919,161,2168
2169,33,33,882,9,2169
2170,56,51,936,434,2170
2171,55,14,562,941,2171
2172,19,46,555,240,2172
2173,34,91,178,675,2173
2174,24,33,236,587,2174
2175,36,55,487,169,2175
2176,41,85,1000,948,2176
2177,32,17,206,131,2177
2178,53,10,68,748,2178
2179,28,100,331,496,2179
2180,70,93,182,996,2180
2181,66,39,84,602,2181
2182,6,12,242,846,2182
2183,36,37,318,977,2183
2184,45,76,93,530,2184
2185,44,70,838,512,2185
2186,67,49,932,545,2186
2187,65,70,504,942,2187
2188,30,20,93,196,2188
2189,15,72,554,556,2189
2190,64,51,916,12,2190
2191,10,20,241,453,2191
2192,29,27,838,683,2192
2193,41,54,618,936,2193
2194,37,28,33,385,2194
2195,32,53,249,79,2195
2196,63,47,120,111,2196
2197,58,77,85,818,2197
2198,51,71,954,302,2198
2199,48,86,313,588,2199
2200,26,50,28,872,2200
2201,15,47,3,107,2201
2202,36,55,721,140,2202
2203,30,20,583,787,2203
2204,4,51,248,861,2204
2205,56,58,323,979,2205
2206,52,6,901,547,2206
2207,30,2,276,685,2207
2208,58,46,533,175,2208
2209,1,80,295,578,2209
2210,48,27,966,139,2210
2211,56,63,441,331,2211
2212,24,51,772,183,2212
2213,37,3,766,784,2213
2214,43,74,684,499,2214
2215,47,49,724,971,2215
2216,27,94,379,755,2216
2217,68,30,416,748,2217
2218,7,51,655,253,2218
2219,70,91,839,125,2219
2220,11,87,908,499,2220
2221,66,81,525,591,2221
2222,40,78,79,991,2222
2223,31,96,865,283,2223
2224,42,90,206,457,2224
2225,40,91,206,937,2225
2226,53,55,524,810,2226
2227,16,94,945,668,2227
2228,67,15,488,11,2228
2229,53,14,401,914,2229
2230,36,2,550,6,2230
2231,5,92,57,311,2231
2232,50,18,36,978,2232
2233,49,13,351,82,2233
2234,51,16,158,682,2234
2235,49,14,544,141,2235
2236,27,75,729,142,2236
2237,48,4,968,576,2237
2238,30,15,874,144,2238
2239,63,36,278,894,2239
2240,27,75,279,863,2240
2241,5,87,925,734,2241
2242,54,60,828,198,2242
2243,42,11,35,273,2243
2244,53,56,462,397,2244
2245,24,75,260,858,2245
2246,14,68,746,621,2246
2247,65,45,887,256,2247
2248,7,40,422,807,2248
2249,17,62,847,293,2249
2250,4,65,654,229,2250
2251,9,23,970,249,2251
2252,35,97,135,127,2252
2253,46,93,388,350,2253
2254,58,97,942,38,2254
2255,37,17,324,701,2255
2256,13,45,641,891,2256
2257,18,64,957,79,2257
2258,26,22,836,335,2258
2259,42,44,749,564,2259
2260,21,86,580,604,2260
2261,9,16,385,798,2261
2262,31,86,391,377,2262
2263,69,70,949,222,2263
2264,16,38,424,41,2264
2265,39,39,176,28,2265
2266,60,12,494,924,2266
2267,16,13,157,867,2267
2268,37,32,246,716,2268
2269,47,11,593,329,2269
2270,63,72,403,472,2270
2271,25,3,739,122,2271
2272,54,84,948,107,2272
2273,66,19,574,693,2273
2274,38,89,901,21,2274
2275,14,90,360,420,2275
2276,47,90,732,199,2276
2277,64,34,46,152,2277
2278,9,37,140,307,2278
2279,66,1,285,393,2279
2280,6,62,700,248,2280
2281,15,46,841,473,2281
2282,10,35,640,801,2282
2283,50,15,376,409,2283
2284,8,64,486,710,2284
2285,46,22,855,161,2285
2286,14,87,681,480,2286
2287,70,94,563,339,2287
2288,56,4,856,545,2288
2289,5,50,817,456,2289
2290,68,9,448,56,2290
2291,6,13,373,561,2291
2292,30,10,108,984,2292
2293,38,61,517,334,2293
2294,10,70,419,977,2294
2295,52,100,934,185,2295
2296,30,90,905,692,2296
2297,12,41,652,43,2297
2298,46,20,443,426,2298
2299,37,27,901,292,2299
2300,10,36,511,141,2300
2301,25,90,678,798,2301
2302,49,56,664,861,2302
2303,28,18,836,2,2303
2304,19,53,254,3,2304
2305,25,86,188,553,2305
2306,29,95,363,472,2306
2307,16,45,594,867,2307
2308,49,63,61,222,2308
2309,59,62,836,762,2309
2310,10,31,114,652,2310
2311,6,64,399,246,2311
2312,4,72,926,173,2312
2313,19,94,880,154,2313
2314,13,78,327,833,2314
2315,27,12,771,701,2315
2316,27,98,209,577,2316
2317,40,46,870,888,2317
2318,14,94,544,415,2318
2319,12,39,830,526,2319
2320,67,79,564,282,2320
2321,44,27,264,398,2321
2322,60,61,71,301,2322
2323,14,82,297,290,2323
2324,70,29,784,712,2324
2325,37,31,277,618,2325
2326,1,33,883,900,2326
2327,66,26,722,528,2327
2328,50,86,189,259,2328
2329,14,32,29,221,2329
2330,35,88,716,53,2330
2331,70,1,490,282,2331
2332,50,65,236,282,2332
2333,11,20,703,847,2333
2334,31,49,674,173,2334
2335,32,57,818,94,2335
2336,44,62,443,415,2336
2337,50,69,781,408,2337
2338,69,20,460,111,2338
2339,6,57,752,709,2339
2340,16,57,163,24,2340
2341,30,1,110,552,2341
2342,37,25,612,986,2342
2343,63,48,941,679,2343
2344,22,49,581,446,2344
2345,65,86,906,894,2345
2346,26,68,962,653,2346
2347,30,92,866,220,2347
2348,65,48,247,57,2348
2349,65,11,681,91,2349
2350,16,33,476,937,2350
2351,53,100,70,356,2351
2352,4,82,11,432,2352
2353,31,44,12,999,2353
2354,47,56,187,702,2354
2355,32,64,232,78,2355
2356,12,93,88,421,2356
2357,34,69,377,978,2357
2358,40,21,727,244,2358
2359,1,28,562,348,2359
2360,42,6,758,70,2360
2361,2,54,785,892,2361
2362,56,28,256,899,2362
2363,19,16,403,164,2363
2364,47,97,900,468,2364
2365,49,15,844,804,2365
2366,29,94,375,506,2366
2367,1,100,627,494,2367
2368,18,55,460,903,2368
2369,37,80,763,355,2369
2370,47,13,906,570,2370
2371,20,36,10,276,2371
2372,56,50,981,702,2372
2373,22,33,580,82,2373
2374,64,34,115,939,2374
2375,69,64,624,485,2375
2376,34,39,375,395,2376
2377,40,34,169,326,2377
2378,32,86,256,357,2378
2379,33,68,373,64,2379
2380,4,91,82,780,2380
2381,15,95,232,402,2381
2382,64,79,491,144,2382
2383,5,21,761,926,2383
2384,52,93,910,858,2384
2385,63,77,307,125,2385
2386,63,7,274,51,2386
2387,18,37,892,23,2387
2388,55,44,500,669,2388
2389,66,22,529,278,2389
2390,23,13,431,104,2390
2391,39,85,398,507,2391
2392,43,62,322,989,2392
2393,20,56,866,150,2393
2394,14,21,81,61,2394
2395,52,82,584,801,2395
2396,44,46,449,793,2396
2397,20,17,349,301,2397
2398,25,70,480,419,2398
2399,51,27,512,67,2399
2400,37,12,18,98,2400
2401,21,99,148,723,2401
2402,8,18,180,177,2402
2403,24,63,615,431,2403
2404,1,87,763,120,2404
2405,69,69,726,215,2405
2406,57,36,565,305,2406
2407,46,92,926,62,2407
2408,68,21,22,115,2408
2409,60,50,379,779,2409
2410,49,12,155,809,2410
2411,2,21,540,560,2411
2412,27,41,657,307,2412
2413,51,12,3,149,2413
2414,45,14,766,362,2414
2415,50,81,384,332,2415
2416,27,23,206,888,2416
2417,38,74,95,334,2417
2418,6,94,278,980,2418
2419,8,46,988,452,2419
2420,19,96,964,89,2420
2421,27,36,445,78,2421
2422,63,20,707,575,2422
2423,70,11,479,566,2423
2424,17,66,362,343,2424
2425,17,82,982,861,2425
2426,5,9,134,867,2426
2427,3,48,280,523,2427
2428,68,58,130,354,2428
2429,36,44,698,130,2429
2430,39,91,469,543,2430
2431,60,81,417,139,2431
2432,6,44,363,794,2432
2433,40,70,650,374,2433
2434,48,15,225,260,2434
2435,46,51,281,502,2435
2436,21,49,221,607,2436
2437,60,56,492,49,2437
2438,43,78,979,714,2438
2439,36,76,328,971,2439
2440,28,75,232,704,2440
2441,12,14,482,579,2441
2442,60,58,905,569,2442
2443,35,29,310,571,2443
2444,29,76,988,735,2444
2445,15,9,707,428,2445
2446,67,17,781,225,2446
2447,8,26,651,902,2447
2448,36,54,377,618,2448
2449,69,47,86,260,2449
2450,42,30,678,817,2450
2451,46,40,768,996,2451
2452,62,95,959,241,2452
2453,24,57,373,10,2453
2454,42,24,35,755,2454
2455,66,17,747,157,2455
2456,1,30,823,998,2456
2457,39,12,383,351,2457
2458,67,41,126,181,2458
2459,32,59,437,657,2459
2460,25,11,887,248,2460
2461,64,38,836,923,2461
2462,45,4,822,440,2462
2463,12,80,823,807,2463
2464,31,33,440,390,2464
2465,51,73,211,406,2465
2466,57,85,523,683,2466
2467,68,10,719,352,2467
2468,3,46,835,25,2468
2469,39,72,358,911,2469
2470,60,72,533,496,2470
2471,69,32,7,308,2471
2472,12,45,254,257,2472
2473,10,6,724,592,2473
2474,16,37,452,501,2474
2475,36,69,165,195,2475
2476,40,42,251,926,2476
2477,14,29,822,567,2477
2478,25,32,248,524,2478
2479,61,71,507,501,2479
2480,45,97,673,143,2480
2481,44,76,530,461,2481
2482,6,93,185,658,2482
2483,28,61,175,217,2483
2484,36,87,967,990,2484
2485,23,63,489,402,2485
2486,11,36,128,738,2486
2487,49,15,915,840,2487
2488,31,2,183,281,2488
2489,51,26,779,717,2489
2490,32,61,539,331,2490
2491,43,93,534,834,2491
2492,4,51,200,569,2492
2493,62,13,241,8,2493
2494,1,84,483,740,2494
2495,65,31,208,167,2495
2496,70,58,730,446,2496
2497,28,20,313,377,2497
2498,15,70,553,543,2498
2499,40,21,409,543,2499
2500,68,60,781,935,2500
2501,35,63,804,897,2501
2502,11,29,475,514,2502
2503,55,35,977,169,2503
2504,56,79,33,102,2504
2505,11,71,819,144,2505
2506,29,27,43,701,2506
2507,41,58,816,759,2507
2508,40,53,926,977,2508
2509,66,86,829,430,2509
2510,33,6,647,890,2510
2511,21,92,198,455,2511
2512,20,64,268,561,2512
2513,60,37,601,570,2513
2514,67,28,281,600,2514
2515,44,90,691,978,2515
2516,22,50,931,662,2516
2517,61,69,809,582,2517
2518,60,68,464,854,2518
2519,69,53,463,479,2519
2520,65,26,924,288,2520
2521,19,36,116,56,2521
2522,61,49,852,413,2522
2523,2,95,51,616,2523
2524,56,92,549,414,2524
2525,5,80,626,249,2525
2526,20,81,932,5,2526
2527,55,50,517,315,2527
2528,19,63,943,58,2528
2529,68,59,434,921,2529
2530,13,51,258,398,2530
2531,6,65,63,706,2531
2532,28,1,75,970,2532
2533,20,43,774,871,2533
2534,64,31,749,327,2534
2535,8,67,183,419,2535
2536,57,89,47,103,2536
2537,53,87,477,101,2537
2538,59,9,621,497,2538
2539,70,38,743,358,2539
2540,43,51,493,448,2540
2541,6,58,904,113,2541
2542,41,53,459,653,2542
2543,8,37,437,629,2543
2544,67,35,643,967,2544
2545,23,46,317,380,2545
2546,49,83,909,737,2546
2547,68,40,27,606,2547
2548,1,97,99,122,2548
2549,32,50,509,182,2549
2550,15,99,988,965,2550
2551,8,75,872,403,2551
2552,7,82,756,115,2552
2553,40,86,640,462,2553
2554,67,86,8,523,2554
2555,15,14,932,866,2555
2556,63,12,878,112,2556
2557,67,86,471,206,2557
2558,62,38,882,97,2558
2559,16,81,230,580,2559
2560,62,60,793,89,2560
2561,69,66,288,364,2561
2562,26,40,888,649,2562
2563,2,16,392,400,2563
2564,66,51,661,688,2564
2565,15,22,516,161,2565
2566,45,89,835,801,2566
2567,48,39,337,616,2567
2568,49,19,10,588,2568
2569,31,67,412,789,2569
2570,70,59,668,754,2570
2571,35,22,657,90,2571
2572,30,54,896,204,2572
2573,18,27,63,944,2573
2574,15,84,626,907,2574
2575,52,50,937,351,2575
2576,4,54,279,457,2576
2577,38,15,620,289,2577
2578,67,2,316,166,2578
2579,66,89,663,967,2579
2580,65,9,415,699,2580
2581,35,56,837,762,2581
2582,60,43,180,401,2582
2583,48,92,852,474,2583
2584,25,82,160,89,2584
2585,12,24,65,265,2585
2586,68,14,489,757,2586
2587,40,60,424,679,2587
2588,67,56,435,525,2588
2589,59,45,720,743,2589
2590,22,3,579,114,2590
2591,48,72,828,592,2591
2592,17,97,526,101,2592
2593,66,89,586,804,2593
2594,10,17,386,88,2594
2595,48,91,110,491,2595
2596,69,52,19,954,2596
2597,2,82,742,863,2597
2598,52,46,446,30,2598
2599,65,99,688,393,2599
2600,69,17,632,420,2600
2601,43,91,871,306,2601
2602,37,93,895,566,2602
2603,26,91,272,50,2603
2604,28,36,383,107,2604
2605,45,4,250,19,2605
2606,7,10,629,750,2606
2607,47,10,176,717,2607
2608,16,37,654,591,2608
2609,1,88,224,91,2609
2610,2,34,216,215,2610
2611,4,50,542,620,2611
2612,55,96,359,487,2612
2613,36,97,505,418,2613
2614,13,79,288,257,2614
2615,9,54,116,21,2615
2616,23,6,81,844,2616
2617,48,62,101,327,2617
2618,40,14,6,211,2618
2619,51,46,473,617,2619
2620,36,5,164,982,2620
2621,33,99,389,188,2621
2622,14,87,200,383,2622
2623,45,98,253,144,2623
2624,53,86,319,725,2624
2625,25,40,807,567,2625
2626,10,63,231,579,2626
2627,56,67,464,306,2627
2628,5,54,860,97,2628
2629,2,66,396,73,2629
2630,67,20,828,112,2630
2631,23,91,178,310,2631
2632,13,27,394,929,2632
2633,70,71,29,746,2633
2634,59,56,13,494,2634
2635,25,23,67,333,2635
2636,5,79,666,718,2636
2637,5,32,177,434,2637
2638,29,13,948,276,2638
2639,23,31,99,824,2639
2640,59,60,714,768,2640
2641,1,45,607,416,2641
2642,36,53,320,980,2642
2643,50,4,914,197,2643
2644,60,72,411,583,2644
2645,10,19,457,14,2645
2646,50,18,488,628,2646
2647,3,4,145,140,2647
2648,22,98,997,939,2648
2649,28,12,462,746,2649
2650,9,66,38,213,2650
2651,6,85,558,311,2651
2652,67,37,544,348,2652
2653,10,98,654,405,2653
2654,58,36,993,999,2654
2655,45,9,754,868,2655
2656,10,39,189,521,2656
2657,59,100,665,286,2657
2658,55,20,905,218,2658
2659,54,58,398,708,2659
2660,56,99,666,979,2660
2661,57,21,727,887,2661
2662,40,54,158,373,2662
2663,22,95,288,463,2663
2664,49,97,777,442,2664
2665,64,19,904,206,2665
2666,30,26,504,170,2666
2667,52,63,986,269,2667
2668,66,29,456,902,2668
2669,51,61,324,285,2669
2670,70,4,527,583,2670
2671,22,60,722,998,2671
2672,38,3,169,782,2672
2673,30,67,483,594,2673
2674,67,76,107,325,2674
2675,38,93,722,25,2675
2676,48,15,515,84,2676
2677,53,36,709,109,2677
2678,5,74,260,612,2678
2679,60,22,881,927,2679
2680,2,6,390,238,2680
2681,3,54,626,848,2681
2682,20,14,67,627,2682
2683,11,55,391,856,2683
2684,55,66,289,181,2684
2685,40,52,995,490,2685
2686,58,97,670,60,2686
2687,20,16,275,860,2687
2688,49,68,310,353,2688
2689,42,11,870,522,2689
2690,39,69,351,101,2690
2691,70,41,159,795,2691
2692,34,69,380,929,2692
2693,64,61,677,633,2693
2694,6,60,684,911,2694
2695,42,54,730,717,2695
2696,3,71,723,591,2696
2697,60,15,670,783,2697
2698,49,48,847,154,2698
2699,11,92,44,721,2699
2700,28,64,467,985,2700
2701,25,1,171,668,2701
2702,4,63,846,997,2702
2703,12,73,454,104,2703
2704,43,46,268,264,2704
2705,29,64,330,719,2705
2706,51,79,291,578,2706
2707,66,66,214,434,2707
2708,69,39,151,84,2708
2709,62,26,437,337,2709
2710,37,58,85,303,2710
2711,12,88,573,479,2711
2712,54,41,202,69,2712
2713,3,1,307,731,2713
2714,32,7,267,781,2714
2715,40,37,451,814,2715
2716,46,2,878,346,2716
2717,4,7,124,771,2717
2718,42,81,943,428,2718
2719,62,31,297,681,2719
2720,4,53,932,317,2720
2721,33,54,904,369,2721
2722,8,22,48,556,2722
2723,8,65,925,126,2723
2724,60,74,482,812,2724
2725,51,96,495,175,2725
2726,11,17,118,589,2726
2727,35,18,217,398,2727
2728,59,29,482,704,2728
2729,32,39,577,571,2729
2730,29,70,985,78,2730
2731,8,88,419,785,2731
2732,7,62,178,832,2732
2733,26,66,662,678,2733
2734,14,1,385,384,2734
2735,19,18,309,238,2735
2736,56,1,724,542,2736
2737,42,49,862,121,2737
2738,33,10,815,835,2738
2739,30,68,566,287,2739
2740,67,22,799,912,2740
2741,3,36,889,25,2741
2742,52,18,673,31,2742
2743,29,46,933,890,2743
2744,12,49,682,528,2744
2745,55,63,983,489,2745
2746,17,87,656,539,2746
2747,43,76,452,48,2747
2748,59,59,23,940,2748
2749,16,10,289,343,2749
2750,54,2,292,665,2750
2751,3,66,530,961,2751
2752,43,6,765,740,2752
2753,52,9,245,925,2753
2754,50,59,478,447,2754
2755,52,72,943,332,2755
2756,13,95,220,186,2756
2757,55,8,125,841,2757
2758,12,39,172,966,2758
2759,43,98,227,371,2759
2760,35,83,228,108,2760
2761,69,35,567,900,2761
2762,58,4,168,502,2762
2763,63,64,590,20,2763
2764,37,72,69,772,2764
2765,26,34,277,645,2765
2766,4,32,89,71,2766
2767,11,7,1000,728,2767
2768,27,80,479,944,2768
2769,34,34,557,430,2769
2770,42,82,694,192,2770
2771,44,77,793,911,2771
2772,23,10,402,433,2772
2773,45,77,9,269,2773
2774,15,97,505,426,2774
2775,67,7,906,257,2775
2776,52,77,543,710,2776
2777,63,21,368,219,2777
2778,66,35,177,229,2778
2779,64,50,105,654,2779
2780,5,83,436,57,2780
2781,35,72,434,304,2781
2782,51,71,430,633,2782
2783,21,69,455,261,2783
2784,70,39,522,720,2784
2785,64,88,839,52,2785
2786,62,93,352,870,2786
2787,4,11,925,975,2787
2788,9,45,770,916,2788
2789,40,40,47,727,2789
2790,45,5,327,676,2790
2791,26,6,241,964,2791
2792,38,13,978,901,2792
2793,15,15,890,864,2793
2794,34,63,339,522,2794
2795,18,33,37,60,2795
2796,8,71,316,899,2796
2797,46,19,496,432,2797
2798,64,67,204,153,2798
2799,22,51,471,439,2799
2800,70,63,783,102,2800
2801,43,67,361,207,2801
2802,42,5,106,745,2802
2803,58,6,841,172,2803
2804,34,49,442,973,2804
2805,28,95,277,397,2805
2806,24,77,525,282,2806
2807,32,89,738,908,2807
2808,62,37,727,481,2808
2809,63,87,172,250,2809
2810,14,31,541,948,2810
2811,69,40,890,959,2811
2812,46,52,597,794,2812
2813,33,39,271,749,2813
2814,9,68,835,662,2814
2815,2,51,785,445,2815
2816,35,100,684,120,2816
2817,45,3,164,312,2817
2818,27,34,381,385,2818
2819,56,27,582,686,2819
2820,13,2,612,867,2820
2821,51,39,741,697,2821
2822,6,26,525,277,2822
2823,18,54,203,505,2823
2824,32,31,677,946,2824
2825,37,95,488,561,2825
2826,69,57,209,770,2826
2827,41,5,704,232,2827
2828,33,5,935,310,2828
2829,61,32,31,135,2829
2830,28,53,443,728,2830
2831,20,32,203,697,2831
2832,11,62,346,575,2832
2833,34,92,752,549,2833
2834,70,60,297,590,2834
2835,46,36,421,165,2835
2836,68,53,166,629,2836
2837,35,36,173,273,2837
2838,53,69,981,230,2838
2839,28,67,142,939,2839
2840,8,41,715,400,2840
2841,12,73,877,212,2841
2842,35,19,998,22,2842
2843,16,91,518,829,2843
2844,14,80,986,479,2844
2845,39,25,48,6,2845
2846,25,72,452,383,2846
2847,62,58,998,841,2847
2848,60,33,193,500,2848
2849,14,66,934,335,2849
2850,33,63,279,624,2850
2851,26,98,396,25,2851
2852,52,12,226,829,2852
2853,46,51,383,79,2853
2854,1,16,15,403,2854
2855,57,90,594,858,2855
2856,54,49,35,339,2856
2857,31,51,611,853,2857
2858,52,67,28,38,2858
2859,36,29,838,631,2859
2860,61,88,870,102,2860
2861,27,52,594,314,2861
2862,64,36,750,890,2862
2863,39,93,442,831,2863
2864,27,57,881,461,2864
2865,35,89,212,318,2865
2866,23,59,981,55,2866
2867,44,77,13,449,2867
2868,20,64,750,266,2868
2869,48,14,409,993,2869
2870,60,84,817,597,2870
2871,23,21,598,215,2871
2872,4,69,756,331,2872
2873,18,59,193,667,2873
2874,27,48,723,84,2874
2875,19,49,471,591,2875
2876,17,45,779,209,2876
2877,19,8,709,707,2877
2878,65,29,761,587,2878
2879,18,69,39,314,2879
2880,34,50,299,492,2880
2881,23,25,627,683,2881
2882,48,60,292,915,2882
2883,28,37,78,855,2883
2884,24,21,92,203,2884
2885,54,22,989,201,2885
2886,66,54,509,612,2886
2887,46,57,892,888,2887
2888,62,47,534,640,2888
2889,24,63,433,69,2889
2890,20,73,506,958,2890
2891,23,50,153,355,2891
2892,6,98,601,369,2892
2893,67,93,897,601,2893
2894,6,95,373,737,2894
2895,47,50,365,473,2895
2896,66,92,101,623,2896
2897,19,70,451,844,2897
2898,5,14,101,236,2898
2899,18,42,96,890,2899
2900,57,32,674,442,2900
2901,34,40,697,885,2901
2902,11,4,514,481,2902
2903,43,63,283,294,2903
2904,9,65,24,602,2904
2905,46,25,602,477,2905
2906,16,92,731,694,2906
2907,36,59,692,108,2907
2908,12,61,992,846,2908
2909,10,35,966,412,2909
2910,17,18,242,908,2910
2911,45,64,156,958,2911
2912,53,31,944,655,2912
2913,21,56,957,218,2913
2914,36,2,598,586,2914
2915,12,25,108,506,2915
2916,42,75,153,550,2916
2917,47,30,271,927,2917
2918,27,51,719,2,2918
2919,4,69,42,385,2919
2920,30,37,884,481,2920
2921,62,44,204,538,2921
2922,7,19,589,858,2922
2923,38,78,360,499,2923
2924,27,81,840,440,2924
2925,53,65,188,556,2925
2926,21,10,256,363,2926
2927,70,11,452,183,2927
2928,41,15,484,389,2928
2929,16,15,183,989,2929
2930,54,38,672,997,2930
2931,66,12,616,583,2931
2932,23,99,418,790,2932
2933,11,25,749,45,2933
2934,20,8,782,976,2934
2935,56,73,211,809,2935
2936,57,77,769,76,2936
2937,62,15,46,204,2937
2938,39,68,968,716,2938
2939,33,2,429,942,2939
2940,42,37,568,951,2940
2941,46,49,67,217,2941
2942,3,50,607,672,2942
2943,41,55,294,334,2943
2944,22,56,377,855,2944
2945,54,75,634,37,2945
2946,42,3,212,269,2946
2947,22,72,430,73,2947
2948,55,52,123,964,2948
2949,62,89,173,352,2949
2950,43,21,125,435,2950
2951,47,5,293,982,2951
2952,56,99,566,421,2952
2953,40,72,402,890,2953
2954,51,86,756,66,2954
2955,63,62,171,390,2955
2956,35,15,66,180,2956
2957,38,50,411,811,2957
2958,15,56,647,98,2958
2959,14,92,184,825,2959
2960,50,70,512,855,2960
2961,61,68,118,315,2961
2962,56,77,872,666,2962
2963,14,65,52,623,2963
2964,68,14,694,871,2964
2965,32,19,45,569,2965
2966,36,40,870,412,2966
2967,34,30,327,88,2967
2968,37,49,701,83,2968
2969,39,77,775,478,2969
2970,1,20,145,478,2970
2971,46,88,626,724,2971
2972,67,58,221,157,2972
2973,24,32,724,986,2973
2974,43,7,568,977,2974
2975,48,54,931,74,2975
2976,47,37,543,187,2976
2977,17,58,908,469,2977
2978,25,8,309,525,2978
2979,24,91,291,419,2979
2980,47,66,249,542,2980
2981,57,45,175,574,2981
2982,36,11,671,241,2982
2983,69,45,587,775,2983
2984,44,77,293,94,2984
2985,48,28,205,687,2985
2986,38,52,254,214,2986
2987,40,47,65,126,2987
2988,52,14,225,915,2988
2989,48,27,278,926,2989
2990,7,51,491,805,2990
2991,45,4,39,496,2991
2992,67,37,127,116,2992
2993,50,77,506,684,2993
2994,56,44,180,340,2994
2995,46,46,884,108,2995
2996,36,22,214,779,2996
2997,47,64,65,553,2997
2998,35,47,954,419,2998
2999,69,80,111,459,2999
3000,1,29,533,486,3000
3001,61,87,732,397,3001
3002,68,60,741,76,3002
3003,41,98,762,13,3003
3004,44,30,198,22,3004
3005,42,62,881,47,3005
3006,33,68,838,149,3006
3007,18,40,780,506,3007
3008,16,18,920,979,3008
3009,8,53,953,608,3009
3010,11,97,139,448,3010
3011,54,62,637,874,3011
3012,36,63,243,381,3012
3013,69,9,989,920,3013
3014,17,97,606,515,3014
3015,30,1,405,324,3015
3016,23,19,543,59,3016
3017,67,88,627,23,3017
3018,13,62,261,862,3018
3019,29,11,756,570,3019
3020,42,56,796,510,3020
3021,50,39,37,765,3021
3022,41,38,266,811,3022
3023,69,93,194,522,3023
3024,42,28,810,38,3024
3025,18,86,290,425,3025
3026,13,83,75,113,3026
3027,42,36,55,365,3027
3028,24,1,458,147,3028
3029,39,74,753,93,3029
3030,44,7,514,559,3030
3031,1,2,508,787,3031
3032,31,61,978,845,3032
3033,47,61,396,519,3033
3034,67,37,470,374,3034
3035,54,45,319,443,3035
3036,24,71,443,411,3036
3037,67,53,18,496,3037
3038,17,8,663,822,3038
3039,55,27,321,958,3039
3040,43,47,222,327,3040
3041,62,73,19,320,3041
3042,45,82,413,903,3042
3043,70,98,947,533,3043
3044,68,21,49,343,3044
3045,70,60,863,486,3045
3046,38,26,872,352,3046
3047,42,85,459,262,3047
3048,27,69,262,412,3048
3049,57,68,846,764,3049
3050,13,96,24,875,3050
3051,42,67,723,49,3051
3052,51,23,259,294,3052
3053,10,68,632,656,3053
3054,21,28,685,982,3054
3055,34,6,666,1000,3055
3056,11,23,274,412,3056
3057,3,44,949,171,3057
3058,31,74,39,82,3058
3059,54,45,815,257,3059
3060,5,33,905,767,3060
3061,18,95,589,517,3061
3062,37,35,798,926,3062
3063,62,76,532,166,3063
3064,47,57,282,792,3064
3065,17,75,249,941,3065
3066,35,25,811,932,3066
3067,51,7,240,805,3067
3068,37,23,668,421,3068
3069,9,47,383,429,3069
3070,30,45,988,554,3070
3071,65,94,267,63,3071
3072,16,4,159,95,3072
3073,15,28,816,163,3073
3074,24,76,842,218,3074
3075,46,9,933,723,3075
3076,30,18,915,989,3076
3077,19,12,741,368,3077
3078,49,12,950,850,3078
3079,65,8,230,147,3079
3080,15,74,696,17,3080
3081,53,80,108,236,3081
3082,64,34,486,347,3082
3083,61,28,678,661,3083
3084,36,89,326,593,3084
3085,35,24,543,463,3085
3086,37,71,228,876,3086
3087,64,87,397,794,3087
3088,26,2,765,638,3088
3089,32,25,429,712,3089
3090,7,98,247,343,3090
3091,32,54,107,114,3091
3092,1,92,501,272,3092
3093,45,73,53,689,3093
3094,50,74,982,386,3094
3095,14,46,360,925,3095
3096,69,65,391,886,3096
3097,6,78,233,296,3097
3098,6,41,475,382,3098
3099,60,29,773,498,3099
3100,40,68,121,378,3100
3101,21,62,152,174,3101
3102,24,22,293,211,3102
3103,12,85,328,379,3103
3104,34,65,980,842,3104
3105,34,99,826,3,3105
3106,44,57,908,489,3106
3107,10,76,842,78,3107
3108,35,3,553,415,3108
3109,14,43,335,662,3109
3110,24,34,320,335,3110
3111,63,52,428,612,3111
3112,39,12,790,201,3112
3113,13,100,127,537,3113
3114,63,89,897,839,3114
3115,36,40,332,501,3115
3116,32,71,709,40,3116
3117,19,57,482,514,3117
3118,55,10,607,359,3118
3119,37,16,100,464,3119
3120,38,41,461,276,3120
3121,9,46,744,450,3121
3122,56,65,946,224,3122
3123,20,76,411,31,3123
3124,55,96,725,988,3124
3125,62,87,857,705,3125
3126,41,38,83,266,3126
3127,35,92,473,160,3127
3128,63,97,15,993,3128
3129,60,80,830,142,3129
3130,10,61,176,284,3130
3131,55,92,861,316,3131
3132,6,16,746,379,3132
3133,7,73,573,363,3133
3134,42,51,290,120,3134
3135,66,80,985,3,3135
